ok,02/06/09 11:58:03,39966,498646,92856,dry
ok,03/06/09 13:45:39,39967,573368,1242,wet
ok,03/06/09 14:06:21,39967,587743,3384,dry
ok,03/06/09 15:02:45,39967,626910,10170,wet
ok,03/06/09 17:52:15,39967,744618,6,dry
ok,03/06/09 17:52:21,39967,744688,9,wet
ok,03/06/09 17:52:30,39967,744792,6,dry
ok,03/06/09 17:52:36,39967,744861,252,wet
ok,03/06/09 17:56:48,39967,747778,1995,dry
ok,03/06/09 18:30:03,39967,770868,1842,wet
ok,03/06/09 19:00:45,39967,792188,57,dry
ok,03/06/09 19:01:42,39967,792847,1365,wet
ok,03/06/09 19:24:27,39967,808646,6,dry
ok,03/06/09 19:24:33,39967,808715,402,wet
ok,03/06/09 19:31:15,39967,813368,144,dry
ok,03/06/09 19:33:39,39967,815035,813,wet
ok,03/06/09 19:47:12,39967,824444,210,dry
ok,03/06/09 19:50:42,39967,826875,1674,wet
ok,03/06/09 20:18:36,39967,846250,111,dry
ok,03/06/09 20:20:27,39967,847535,1803,wet
ok,03/06/09 20:50:30,39967,868403,22713,dry
ok,04/06/09 03:09:03,39968,131285,15,wet
ok,04/06/09 03:09:18,39968,131458,3981,dry
ok,04/06/09 04:15:39,39968,177535,21,wet
ok,04/06/09 04:16:00,39968,177778,1107,dry
ok,04/06/09 04:34:27,39968,190590,15,wet
ok,04/06/09 04:34:42,39968,190764,63,dry
ok,04/06/09 04:35:45,39968,191493,339,wet
ok,04/06/09 04:41:24,39968,195417,141,dry
ok,04/06/09 04:43:45,39968,197049,483,wet
ok,04/06/09 04:51:48,39968,202639,12,dry
ok,04/06/09 04:52:00,39968,202778,90,wet
ok,04/06/09 04:53:30,39968,203819,165,dry
ok,04/06/09 04:56:15,39968,205729,39,wet
ok,04/06/09 04:56:54,39968,206181,129,dry
ok,04/06/09 04:59:03,39968,207674,927,wet
ok,04/06/09 05:14:30,39968,218403,126,dry
ok,04/06/09 05:16:36,39968,219861,837,wet
ok,04/06/09 05:30:33,39968,229549,147,dry
ok,04/06/09 05:33:00,39968,231250,1242,wet
ok,04/06/09 05:53:42,39968,245625,24,dry
ok,04/06/09 05:54:06,39968,245903,30,wet
ok,04/06/09 05:54:36,39968,246250,36,dry
